x,y,luminosity_counts,hlr_pixel,q,theta,n
2640.4,2170.3,13.61595,2.859,0.65,33.9,4
190.7,2184.2,34.37851,3.042,0.69,60.8,4
3949.0,2152.5,1.51376,1.738,0.62,-0.5,4
3174.1,2160.0,9.24596,5.858,0.66,-11.6,4
2364.6,2159.4,1.62911,1.831,0.29,54.0,4
1334.0,2166.6,8.21830,2.118,0.79,7.3,4
3435.4,2159.7,2.36470,2.092,0.48,82.3,4
1282.2,2160.7,3.09936,1.970,0.85,-7.3,4
3744.4,2167.6,11.70309,5.744,0.93,43.0,4
4122.0,2158.3,2.08308,1.529,0.88,6.6,4
437.0,2166.8,5.78182,2.525,0.95,75.7,4
2043.3,2165.3,4.94096,2.416,0.78,14.6,4
3898.0,2181.1,24.50199,2.313,0.87,49.6,4
956.8,2165.4,5.59224,2.708,0.75,-1.6,4
463.4,2164.5,3.54166,1.675,0.88,9.7,4
4198.3,2167.3,3.04790,2.128,0.69,-13.2,4
1788.1,2182.6,14.20922,3.337,0.67,-43.4,4
3907.4,2172.1,7.24845,2.946,0.79,39.4,4
326.6,2162.8,0.99988,1.354,0.59,71.4,4
2830.0,2185.0,22.09735,5.487,0.48,-17.9,4
113.1,2173.0,10.22866,2.692,0.86,39.8,4
3040.7,2168.0,5.99210,3.886,0.65,-37.0,4
4114.2,2181.4,49.56794,1.735,0.93,8.7,4
3056.0,2183.7,27.53257,2.424,0.85,-27.6,4
3475.0,2171.9,6.00724,1.848,0.92,58.6,4
701.6,2163.8,1.08607,1.363,0.56,69.9,4
849.5,2166.2,3.48156,2.603,0.69,29.8,4
269.3,2168.5,3.20146,2.192,0.79,75.2,4
1484.7,2171.3,4.79510,3.798,0.33,52.2,4
1215.9,2167.7,4.00660,2.483,0.77,11.6,4
1045.2,2187.9,14.67950,3.459,0.77,-69.8,4
700.4,2171.7,3.14723,1.863,0.72,-56.7,4
3592.4,2187.5,32.18036,2.645,0.86,27.5,4
2008.0,2194.8,15.47040,3.581,0.65,-85.6,4
2612.4,2176.2,7.08153,2.221,0.71,-16.3,4
1790.3,2169.1,2.63737,2.181,0.76,-20.8,4
745.2,2186.3,19.37227,1.914,0.82,88.8,4
2035.5,2171.3,2.76109,1.840,0.90,66.3,4
1590.7,2189.7,27.85202,2.704,0.89,67.1,4
1990.7,2186.4,4.16551,2.078,0.79,-37.9,4
411.1,2172.7,4.64315,3.631,0.55,12.5,4
3506.3,2170.1,1.49578,1.605,0.50,-1.3,4
3892.4,2176.3,5.19457,2.689,0.72,42.5,4
1648.2,2197.2,28.73539,3.731,0.72,-32.3,4
1797.8,2181.0,8.68856,2.490,0.70,52.9,4
1897.4,2189.7,7.57371,3.648,0.66,46.8,4
2402.3,2181.8,3.83248,2.338,0.64,87.9,4
1639.4,2179.3,3.29999,1.733,0.84,67.8,4
883.7,2178.3,3.02581,1.689,0.79,60.1,4
2061.0,2186.0,5.96036,2.240,0.66,65.1,4
16.0,2187.4,7.01859,3.334,0.61,76.3,4
3902.3,2210.3,20.74457,5.295,0.66,-82.6,4
1950.4,2180.3,4.29942,2.312,0.52,23.5,4
983.4,2186.4,5.19000,2.563,0.62,74.8,4
1431.2,2178.5,2.98994,2.032,0.97,78.7,4
2554.1,2177.3,1.66919,1.768,0.69,-29.6,4
2926.6,2211.0,7.35158,2.839,0.69,-60.0,4
44.6,2178.4,2.53227,2.223,0.55,-13.6,4
1084.3,2183.2,6.44666,2.897,0.66,8.2,4
942.5,2183.5,2.73479,1.931,0.65,-50.4,4
649.5,2203.6,17.65180,4.520,0.85,57.0,4
456.4,2181.1,3.03002,2.210,0.75,5.9,4
2792.5,2180.0,1.50303,1.473,0.64,89.0,4
2274.7,2177.6,2.31255,2.967,0.48,-8.9,4
2471.7,2185.4,3.04501,1.863,0.64,-29.4,4
2672.3,2183.6,2.42537,1.548,0.88,-35.7,4
3227.4,2191.8,8.61614,2.531,0.79,33.0,4
4142.7,2207.4,44.67487,3.140,0.56,34.4,4
596.1,2199.5,2.45163,1.794,0.82,73.9,4
1656.2,2192.2,12.03486,2.350,0.85,19.1,4
2300.3,2196.7,9.13008,2.640,0.54,47.5,4
71.8,2197.2,3.74505,3.246,0.78,-64.7,4
1925.8,2190.4,7.53929,2.046,0.86,-19.6,4
3579.8,2197.8,20.90072,2.071,0.92,9.3,4
884.0,2195.4,5.12264,2.047,0.71,82.6,4
221.8,2190.2,4.88139,4.247,0.70,42.5,4
1230.2,2188.3,1.63797,1.704,0.82,79.4,4
2045.5,2199.0,16.93428,2.056,0.94,4.9,4
1062.6,2206.3,13.96626,2.457,0.65,72.4,4
861.0,2189.6,2.50995,1.834,0.64,-62.0,4
1876.5,2195.6,5.59288,3.467,0.89,81.2,4
3207.8,2201.5,6.41596,1.749,0.69,88.0,4
2130.8,2200.5,7.60351,2.814,0.90,-43.9,4
1170.2,2186.6,1.91501,2.139,0.61,-19.2,4
2181.3,2193.8,2.04923,1.822,0.56,52.9,4
2138.1,2193.9,3.83300,1.680,0.82,17.1,4
3377.8,2189.8,2.51589,2.056,0.62,19.2,4
1831.8,2195.1,4.06105,2.053,0.95,-88.9,4
1488.0,2211.3,15.97734,3.164,0.64,61.7,4
1845.7,2210.5,14.02699,3.385,0.92,16.0,4
1235.5,2195.7,3.00728,1.945,0.82,-74.5,4
3626.8,2191.2,1.54108,1.362,0.75,-53.3,4
2883.8,2193.4,1.15614,1.632,0.22,54.5,4
899.0,2194.3,2.32575,1.516,0.55,-33.5,4
1614.3,2206.2,10.47758,2.357,0.83,38.7,4
3197.4,2203.4,9.21930,1.951,0.94,20.1,4
2434.8,2192.8,2.01409,1.739,0.49,5.1,4
2253.7,2195.5,2.89952,1.838,0.60,-28.7,4
791.7,2227.6,10.49307,3.022,0.79,21.3,4
4031.4,2204.0,7.98023,2.212,0.87,-8.8,4
2032.3,2199.0,4.26163,2.096,0.80,41.7,4
1664.7,2212.0,14.60037,2.950,0.70,-61.1,4
1251.9,2193.8,1.24320,1.345,0.53,34.6,4
4092.7,2199.9,7.18599,4.033,0.87,-7.8,4
1560.0,2209.9,8.12249,3.618,0.90,-68.4,4
1572.6,2212.2,35.61473,1.782,0.96,-32.0,4
1676.9,2202.9,4.08627,2.003,0.82,59.5,4
2060.5,2195.0,1.60244,1.509,0.63,88.2,4
1305.5,2200.0,2.13635,1.978,0.38,78.8,4
1670.1,2205.7,5.16832,2.560,0.58,-66.8,4
4068.2,2222.5,23.66042,3.308,0.87,-49.3,4
1141.1,2204.8,7.55294,2.078,0.80,24.6,4
4168.2,2198.0,1.71212,1.426,0.78,51.7,4
2596.9,2200.4,2.31500,1.867,0.58,62.3,4
1861.0,2205.5,5.83465,2.281,0.80,-34.9,4
1108.6,2205.6,3.21100,2.343,0.54,-73.1,4
2652.9,2208.5,6.62688,3.475,0.89,64.1,4
1862.3,2209.5,8.03254,2.689,0.62,-73.0,4
2429.3,2203.9,2.37824,1.930,0.69,79.8,4
3272.8,2201.0,2.89481,2.174,0.51,21.9,4
2297.1,2204.1,5.17204,2.721,0.93,-22.4,4
3681.6,2214.2,18.47875,2.342,0.92,-2.0,4
908.1,2211.7,9.02567,2.323,0.91,-62.9,4
1228.5,2206.5,6.40780,2.124,0.66,28.4,4
3231.1,2201.0,2.46583,2.324,0.69,6.2,4
513.9,2203.7,3.92098,2.813,0.85,4.8,4
3555.2,2202.4,4.55998,2.486,0.71,9.7,4
2278.4,2203.6,2.37534,2.171,0.69,-22.7,4
1567.3,2206.6,2.41258,2.106,0.61,-76.6,4
3715.6,2242.0,43.85686,3.622,0.59,78.4,4
3741.4,2219.8,8.80432,2.920,0.55,29.7,4
3024.4,2216.1,18.90750,1.674,0.95,55.4,4
599.4,2210.3,3.71949,2.145,0.78,79.7,4
3035.6,2221.9,51.02505,1.753,0.98,34.8,4
3630.2,2226.8,3.19809,2.551,0.67,87.2,4
3456.6,2236.7,14.58239,5.159,0.32,-59.0,4
1462.1,2210.0,2.74011,2.178,0.89,-38.9,4
988.1,2202.5,1.99728,1.820,0.37,-0.9,4
1942.8,2207.9,2.90143,1.534,0.77,16.6,4
662.8,2208.1,2.61741,1.792,0.72,33.3,4
225.0,2211.3,3.94528,1.890,0.86,-42.8,4
2352.0,2221.9,7.67037,2.497,0.79,-51.1,4
1159.9,2206.2,1.85070,1.796,0.81,46.0,4
3444.9,2215.7,6.68279,2.261,0.75,-84.2,4
1299.2,2213.1,3.62116,2.019,0.70,-78.3,4
1296.1,2219.5,12.09827,1.948,0.84,-87.3,4
1750.3,2206.6,1.51700,1.657,0.51,11.2,4
3960.0,2216.4,4.63392,2.321,0.64,43.7,4
1076.7,2212.0,3.93863,2.763,0.81,-19.5,4
22.0,2211.9,2.21100,1.482,0.71,81.4,4
3248.2,2209.4,2.27985,1.580,0.79,26.6,4
3090.2,2211.8,5.28265,2.045,0.89,15.9,4
378.7,2207.7,2.62643,2.790,0.52,14.4,4
2045.6,2227.9,14.40618,2.587,0.69,58.6,4
693.8,2213.6,3.01976,2.314,0.61,84.9,4
2892.4,2214.0,2.84924,1.365,0.90,86.0,4
2446.3,2214.2,3.02978,2.022,0.80,37.4,4
1181.0,2216.7,6.47168,2.259,0.89,44.0,4
808.9,2231.4,12.50397,2.551,0.65,53.9,4
1632.2,2213.5,2.49246,2.169,0.72,86.1,4
497.3,2215.7,2.44887,1.947,0.47,77.6,4
1496.9,2218.1,7.10383,3.318,0.70,40.2,4
1620.4,2224.9,7.01919,2.030,0.90,-87.6,4
2136.8,2222.9,4.96988,1.849,0.73,-89.8,4
2474.4,2218.1,3.21415,1.604,0.74,-69.4,4
309.8,2215.7,1.61990,1.244,0.71,77.6,4
1781.9,2214.2,1.94608,1.813,0.82,44.9,4
3446.3,2224.5,9.12491,3.972,0.67,27.7,4
2503.6,2216.9,2.88958,2.229,0.53,-38.9,4
252.6,2223.7,9.00993,2.408,0.82,85.4,4
3465.1,2225.2,7.08859,2.622,0.99,-12.5,4
2018.9,2224.7,7.27173,2.968,0.73,-41.2,4
4185.0,2218.2,1.59099,1.488,0.79,88.9,4
1445.9,2241.6,29.46258,3.739,0.86,3.7,4
279.5,2241.4,58.46016,4.969,0.46,9.1,4
1077.8,2223.8,3.93952,2.278,0.74,-78.5,4
1720.4,2220.6,2.26567,1.874,0.76,22.9,4
1286.4,2225.5,7.33312,2.669,0.87,2.3,4
1561.9,2228.2,6.38387,3.078,0.80,-58.9,4
3673.4,2226.5,5.15679,2.242,0.62,30.4,4
860.2,2229.6,5.02158,3.179,0.42,-51.9,4
2175.8,2223.5,3.95501,2.325,0.91,49.5,4
1501.9,2237.1,19.32552,3.077,0.67,38.4,4
3428.9,2228.6,6.18400,1.945,0.93,3.5,4
870.6,2220.9,3.29908,2.640,0.59,-6.9,4
633.6,2220.9,2.18390,1.991,0.70,-17.8,4
1825.5,2229.4,2.51211,1.912,0.57,-81.7,4
2711.5,2224.5,2.91964,1.777,0.78,-43.6,4
301.2,2224.4,3.44639,2.039,0.79,-31.4,4
2989.0,2230.6,4.97544,2.849,0.59,5.3,4
3354.6,2235.0,7.32884,3.469,0.54,-67.4,4
3098.1,2231.4,5.13050,1.830,0.95,-63.7,4
783.2,2234.3,6.66813,1.799,0.92,-88.3,4
3627.1,2334.3,24.13402,4.054,0.67,27.8,4
2889.5,2235.6,7.63765,1.953,0.92,-63.3,4
2084.6,2232.5,7.65267,1.778,0.90,2.8,4
3974.8,2228.5,1.82244,1.866,0.70,-26.0,4
2392.2,2231.2,3.02954,2.317,0.72,-74.7,4
1985.3,2228.2,2.57585,1.825,0.52,16.7,4
340.2,2232.1,5.10092,2.391,0.93,-81.3,4
1890.9,2231.7,2.84475,2.020,0.73,55.2,4
536.9,2234.6,5.01143,1.743,0.81,67.5,4
1438.7,2227.0,2.72481,2.437,0.92,88.0,4
806.1,2235.2,5.32129,1.858,0.75,57.1,4
1175.6,2232.7,3.85128,2.809,0.85,80.8,4
3822.3,2233.2,3.72285,1.961,0.99,-45.0,4
1670.8,2225.4,0.97155,1.226,0.58,-19.9,4
2882.3,2239.2,7.41245,2.090,0.82,-18.9,4
760.5,2234.1,8.25226,2.716,0.48,1.8,4
1746.7,2239.7,10.40669,2.532,0.64,26.4,4
3009.8,2230.4,2.66959,2.634,0.41,-17.1,4
3134.8,2243.4,9.63921,2.212,0.86,27.1,4
2088.6,2240.7,9.18151,2.331,0.70,21.9,4
1925.9,2261.4,34.89950,3.079,0.66,72.7,4
1168.7,2234.3,1.81814,1.544,0.80,45.0,4
1871.0,2236.7,4.39449,1.829,0.67,25.8,4
4042.9,2236.8,2.98016,2.049,0.60,16.2,4
1771.7,2234.6,3.11315,1.809,0.72,-11.4,4
4128.7,2234.5,2.51384,1.990,0.87,-0.5,4
3606.8,2237.8,3.18250,2.306,0.89,-3.5,4
888.6,2237.7,3.67349,1.946,0.91,8.9,4
2113.2,2233.1,1.78777,1.714,0.47,17.2,4
58.8,2232.8,1.48229,1.295,0.77,44.2,4
659.8,2232.8,1.40170,1.480,0.76,51.4,4
349.3,2235.8,3.59861,2.358,0.81,37.3,4
3170.7,2241.6,4.27447,2.522,0.70,8.1,4
1601.2,2248.8,10.38351,2.591,0.67,-89.4,4
1290.4,2249.5,25.71595,1.723,0.93,16.5,4
2350.6,2238.8,4.44222,2.250,0.63,35.6,4
605.9,2256.9,55.22560,3.297,0.56,9.9,4
2208.5,2239.1,3.38670,2.085,0.58,16.7,4
495.9,2236.2,2.30187,1.825,0.79,-86.8,4
474.4,2245.2,8.43049,2.842,0.66,36.2,4
2634.0,2237.4,2.44188,2.282,0.74,1.0,4
134.6,2238.9,3.08443,1.823,0.68,14.2,4
1919.3,2243.0,8.72168,2.893,0.64,-2.0,4
4030.4,2235.7,1.95159,2.028,0.63,-70.0,4
4043.9,2252.0,15.40068,2.255,0.77,63.7,4
2199.3,2244.6,9.48993,2.475,0.91,7.7,4
2080.0,2260.7,15.94041,2.856,0.56,51.1,4
2057.0,2240.6,2.45925,2.092,0.60,-13.7,4
562.2,2237.7,2.31519,2.281,0.73,28.5,4
2147.8,2243.9,2.26863,1.959,0.54,50.0,4
1664.2,2244.1,2.06300,1.540,0.78,-88.6,4
164.7,2242.6,2.08039,1.722,0.79,-55.1,4
1786.7,2254.8,15.74268,3.374,0.67,6.7,4
2125.0,2241.0,2.10410,2.395,1.00,48.0,4
1787.2,2240.9,2.44997,2.141,0.81,53.0,4
2912.2,2261.8,22.82426,3.423,0.95,-38.9,4
660.7,2244.5,3.69938,2.451,0.86,-10.9,4
1548.2,2244.7,2.24887,2.201,0.49,45.0,4
1744.7,2248.9,3.65875,2.043,0.84,65.4,4
2567.7,2254.6,7.22028,2.211,0.82,34.7,4
3515.1,2256.8,15.15568,2.380,0.89,-39.0,4
3441.6,2254.8,4.13149,3.076,0.40,-53.3,4
1136.6,2260.2,22.49768,2.650,0.87,-5.1,4
1702.4,2260.5,14.07769,2.257,0.76,51.6,4
3714.3,2278.6,39.63241,4.550,0.62,49.3,4
2140.5,2265.5,17.81484,3.470,0.87,14.6,4
859.4,2250.4,2.36406,1.718,0.67,-39.8,4
989.2,2251.4,3.22891,1.716,0.64,34.7,4
437.0,2251.5,2.62014,2.112,0.74,-87.8,4
1309.8,2252.4,4.78317,2.271,0.74,-19.6,4
1079.0,2257.6,2.54437,2.353,0.38,60.8,4
3221.4,2283.7,35.97062,4.061,0.69,43.4,4
3444.9,2261.2,7.16694,2.198,0.76,24.4,4
750.0,2253.5,2.21810,1.907,0.62,62.7,4
1667.0,2263.0,22.76080,2.792,0.52,15.1,4
1529.6,2252.2,1.15414,1.526,0.58,-70.7,4
2544.4,2257.0,3.99838,2.430,0.78,62.3,4
3241.4,2254.6,3.05988,1.964,0.74,-42.2,4
1481.1,2256.9,3.97866,2.512,0.61,81.0,4
4012.5,2253.0,2.13349,1.714,0.65,-27.1,4
1405.2,2264.1,10.67973,2.011,0.80,35.2,4
3.5,2267.1,4.43627,2.548,0.61,-78.4,4
2988.5,2261.5,6.90253,2.257,0.73,33.3,4
3643.7,2258.6,3.30162,2.349,0.37,26.1,4
3462.2,2265.0,7.56061,2.664,0.75,-33.7,4
3440.7,2265.5,8.75519,3.403,0.90,51.3,4
628.4,2266.1,7.79032,2.889,0.61,5.8,4
3826.8,2268.3,17.95329,3.061,0.44,8.7,4
448.8,2256.0,1.70071,1.930,0.62,36.2,4
281.9,2258.5,3.83133,2.481,0.67,-10.1,4
3119.4,2257.2,1.46552,1.788,0.60,71.5,4
2863.5,2270.5,17.72145,1.743,0.92,39.0,4
3768.7,2260.2,2.00516,2.125,0.51,45.3,4
3432.6,2266.7,4.46455,2.052,0.64,-67.8,4
623.3,2271.5,11.69862,3.555,0.80,18.6,4
1076.7,2278.6,38.41050,2.141,0.93,61.7,4
533.7,2261.5,2.49597,1.669,0.66,47.9,4
2188.6,2270.0,6.21970,2.230,0.93,-45.6,4
297.9,2263.6,3.04632,2.410,0.70,74.4,4
676.6,2269.2,7.36248,1.866,0.96,2.3,4
1583.9,2276.9,13.50705,2.045,0.76,80.5,4
2703.7,2261.9,1.23655,1.242,0.74,-18.5,4
2157.0,2262.0,1.25265,1.400,0.59,43.1,4
2496.6,2278.1,13.24790,2.985,0.88,23.3,4
3596.1,2267.7,2.95462,1.775,0.98,21.4,4
967.8,2277.9,14.11517,2.760,0.72,19.1,4
660.5,2266.3,3.11940,1.848,0.53,20.7,4
4026.5,2271.7,5.64161,1.848,0.96,38.3,4
1120.6,2269.0,2.91576,1.690,0.77,35.6,4
1573.3,2268.0,3.08200,2.428,0.62,-19.7,4
585.0,2283.1,41.52079,1.663,0.97,17.9,4
396.3,2266.0,3.49056,2.499,0.63,-0.4,4
1582.4,2270.8,6.20449,2.584,0.52,5.0,4
2833.1,2263.4,1.58776,1.536,0.43,0.7,4
120.8,2299.2,17.55306,3.261,0.56,-86.0,4
2007.6,2267.1,3.36996,2.596,0.69,-18.4,4
496.5,2275.3,4.06922,3.011,0.36,57.7,4
1381.2,2277.6,4.15950,2.844,0.55,18.9,4
2713.0,2269.0,1.64703,1.479,0.60,44.0,4
696.8,2274.2,5.00419,1.795,0.82,15.7,4
1572.7,2298.8,25.43246,3.388,0.47,-57.4,4
830.2,2298.2,23.44204,3.125,0.52,59.4,4
2231.3,2282.8,24.93922,1.679,0.95,-13.8,4
2963.4,2282.3,7.60694,1.994,0.71,-66.4,4
3483.4,2275.4,4.84335,2.282,0.94,-4.8,4
1670.4,2304.6,8.58503,2.240,0.72,48.6,4
4056.5,2275.8,3.93257,2.003,0.74,22.0,4
1393.4,2275.8,3.52340,1.896,0.65,-27.4,4
625.7,2278.4,9.24987,2.829,0.76,4.5,4
4139.1,2306.4,24.96623,3.879,0.48,82.4,4
2397.7,2279.2,5.82142,1.687,0.88,15.3,4
665.1,2294.0,18.04268,2.423,0.71,62.4,4
3906.1,2283.0,9.48665,2.392,0.81,-43.9,4
2258.7,2273.0,1.90725,1.896,0.61,-37.0,4
1552.6,2299.6,37.24907,3.652,0.91,2.6,4
1803.2,2286.4,10.57295,2.791,0.56,-41.5,4
2522.3,2283.8,8.41714,1.710,0.86,26.6,4
2678.1,2271.6,1.52975,1.533,0.63,1.4,4
1531.6,2287.6,4.89470,2.710,0.36,-48.9,4
4177.0,2279.5,4.07661,1.979,0.80,27.1,4
1936.2,2277.7,2.02812,1.869,0.74,-36.6,4
1691.2,2280.0,4.22474,2.639,0.61,-35.3,4
2889.6,2285.3,4.21593,1.585,0.71,81.4,4
436.9,2274.7,1.74170,1.683,0.64,27.6,4
888.7,2303.8,25.34751,3.594,0.71,49.3,4
2705.4,2283.9,3.69258,2.822,0.57,45.2,4
1481.9,2290.4,9.88524,2.240,0.82,-75.4,4
3301.9,2280.4,3.44454,2.167,0.82,-30.6,4
3268.4,2296.5,25.40935,2.268,0.81,50.7,4
3454.3,2289.9,13.27010,2.539,0.72,-31.6,4
3100.8,2285.5,3.24187,2.421,0.65,85.5,4
2466.8,2278.1,1.98449,1.827,0.47,-16.9,4
4133.8,2279.1,2.29095,1.527,0.81,3.9,4
3984.1,2317.3,74.80652,2.659,0.75,84.8,4
2847.7,2286.5,5.19656,2.153,0.94,2.0,4
3079.5,2284.0,3.07117,1.757,0.75,21.0,4
2365.1,2294.9,18.28821,2.576,0.77,-14.3,4
3911.7,2287.3,6.36552,2.395,0.89,46.6,4
1944.6,2316.6,23.98038,2.626,0.84,-3.9,4
1833.0,2297.8,22.37385,1.779,0.88,36.6,4
2376.9,2293.0,9.84373,1.968,0.71,12.8,4
430.1,2295.9,5.70076,2.532,0.61,-61.4,4
17.5,2287.5,2.72974,1.749,0.60,53.4,4
2077.5,2297.9,13.77063,2.432,0.79,14.1,4
1948.1,2285.5,3.74666,1.611,0.81,15.0,4
670.0,2283.0,1.53125,1.405,0.62,43.2,4
3496.2,2296.6,9.93287,2.443,0.91,5.9,4
3580.5,2286.6,3.64955,1.859,0.71,-6.8,4
1825.5,2295.2,10.69773,1.942,0.78,-14.2,4
1562.8,2299.8,19.60144,3.187,0.54,-18.7,4
630.6,2293.0,5.56790,3.781,0.57,60.3,4
1769.2,2293.3,5.11843,2.876,0.60,56.1,4
2918.5,2286.9,1.63374,1.378,0.76,37.9,4
952.5,2290.8,2.12157,1.850,0.73,4.4,4
3557.1,2298.1,6.01977,2.268,0.68,51.9,4
671.3,2299.6,6.81667,2.154,0.95,26.8,4
2280.9,2288.9,1.62166,1.647,0.82,-43.4,4
3102.9,2293.7,2.95430,1.836,0.95,83.4,4
1808.2,2308.3,14.44722,2.566,0.80,-18.5,4
2664.9,2299.8,16.69931,4.687,0.53,16.6,4
1028.7,2287.4,1.98898,2.109,0.47,9.8,4
3034.8,2294.0,2.80897,1.958,0.68,60.5,4
4125.8,2298.9,3.20079,2.117,0.61,46.1,4
1906.4,2293.7,2.63685,2.115,0.58,-43.6,4
2034.9,2305.1,6.45890,2.274,0.84,76.7,4
2823.6,2299.4,6.88218,2.158,0.87,5.7,4
237.7,2305.2,4.42746,2.645,0.59,-85.2,4
693.7,2304.6,11.38467,2.178,0.71,48.8,4
1106.3,2316.3,20.90596,2.462,0.85,-84.3,4
318.5,2323.1,54.26133,3.921,0.67,38.1,4
1068.5,2313.0,11.43316,3.098,0.72,72.0,4
1536.8,2300.7,2.76310,1.933,0.64,-63.3,4
2613.0,2296.9,3.52901,2.596,0.80,12.2,4
3268.5,2309.6,13.89217,3.530,0.56,-23.1,4
74.8,2295.0,0.78602,1.034,0.62,-33.4,4
2608.4,2315.0,20.78086,2.434,0.81,72.7,4
2171.5,2294.8,1.50349,1.430,0.47,-42.3,4
1895.0,2296.0,2.10766,2.208,0.59,-44.1,4
2727.0,2298.5,1.70905,1.461,0.84,87.1,4
2217.5,2311.0,13.14321,2.571,0.53,21.6,4
12.8,2314.6,11.15411,2.552,0.71,57.5,4
454.8,2299.7,1.75482,1.823,0.62,73.8,4
720.7,2299.7,2.14058,1.396,0.87,63.4,4
1996.9,2302.2,4.31713,2.181,0.76,8.6,4
1016.3,2301.9,2.80492,2.271,0.62,-40.4,4
2016.7,2306.6,8.41857,1.940,0.97,18.2,4
228.1,2308.1,10.92634,4.697,0.78,29.9,4
1963.7,2318.6,14.07250,2.955,0.70,-69.3,4
1906.9,2302.9,2.01058,2.057,0.59,-76.3,4
3400.4,2300.8,1.23096,1.429,0.61,-70.2,4
1411.2,2322.7,8.08487,2.300,0.72,41.4,4
4075.6,2311.3,14.28213,6.015,0.53,35.9,4
1586.0,2321.9,16.61534,3.320,0.66,39.5,4
4086.3,2312.1,11.88824,2.420,0.88,35.6,4
1660.2,2304.5,2.85210,1.792,0.94,69.1,4
1828.7,2311.9,8.92440,2.790,0.75,-21.0,4
394.8,2300.6,1.26185,1.497,0.59,19.7,4
1551.7,2349.0,59.94718,4.562,0.69,-73.4,4
3295.3,2320.2,20.21526,2.681,0.79,-19.6,4
3532.9,2307.8,3.89497,2.283,0.90,55.0,4
3405.4,2315.8,11.85459,2.100,0.96,-52.7,4
934.3,2311.5,4.35598,2.187,0.80,77.5,4
1082.4,2314.3,5.55169,2.187,0.86,18.4,4
287.4,2313.6,4.31909,3.131,0.56,80.9,4
1065.7,2306.7,4.55530,2.979,0.37,-7.2,4
880.3,2309.0,3.05897,1.317,0.94,-21.8,4
2376.2,2311.4,3.78471,1.944,0.68,-56.8,4
3541.7,2309.9,4.41614,2.874,0.68,64.1,4
2008.2,2327.6,40.00776,2.464,0.87,66.6,4
751.1,2317.2,5.90337,4.399,0.42,52.2,4
791.8,2305.0,1.73119,1.607,0.60,23.2,4
1476.5,2313.1,4.39425,1.591,0.75,-84.6,4
1165.4,2310.5,5.10782,2.032,0.70,37.7,4
3408.7,2305.9,2.73788,2.423,0.70,-61.3,4
3536.9,2328.4,15.61005,2.402,0.74,-63.5,4
196.3,2369.1,29.17569,4.271,0.67,74.9,4
2749.3,2315.8,3.94142,2.952,0.88,-73.0,4
2537.5,2314.4,6.40766,2.043,0.85,43.7,4
3331.8,2318.1,8.52179,1.845,0.91,84.9,4
230.0,2323.4,15.94936,2.370,0.86,-80.5,4
430.5,2317.7,6.75540,2.272,0.79,-11.9,4
638.2,2331.6,22.24734,3.362,0.52,-38.6,4
1763.7,2308.8,2.12873,1.723,0.62,2.0,4
4193.5,2335.1,54.34827,2.527,0.76,2.9,4
921.6,2312.5,3.24979,2.248,0.72,-12.3,4
516.1,2330.3,9.24902,3.472,0.72,84.4,4
1344.9,2321.9,6.49566,3.176,0.62,83.6,4
1596.7,2315.0,5.92221,1.713,0.80,-9.4,4
1528.0,2312.6,3.11679,1.526,0.69,22.8,4
501.4,2309.8,2.55614,2.194,0.58,-18.2,4
1616.2,2319.0,3.25667,1.606,0.78,51.8,4
463.9,2321.7,8.02895,3.004,0.75,-87.2,4
2938.8,2320.8,4.56425,2.998,0.47,82.8,4
830.4,2333.3,29.53254,2.530,0.71,-48.2,4
99.7,2333.4,10.14630,3.963,0.59,-74.8,4
1386.2,2315.1,1.67805,1.473,0.71,77.2,4
4.7,2430.1,77.51866,13.448,0.29,89.1,4
1015.7,2318.8,2.53133,1.518,0.94,73.9,4
1736.7,2329.5,7.93926,2.898,0.48,48.8,4
3840.0,2331.3,4.38621,2.579,0.53,-79.4,4
1447.6,2347.5,9.35117,3.874,0.57,-82.5,4
3424.8,2315.0,1.77350,1.672,0.88,-85.8,4
3611.1,2337.3,23.44260,3.106,0.57,56.8,4
337.3,2336.1,14.60135,3.619,0.50,46.3,4
1999.2,2331.2,30.25086,1.766,0.90,-5.4,4
3985.6,2331.5,18.07268,8.296,0.65,36.5,4
173.6,2336.6,17.83242,6.104,0.31,23.1,4
1656.2,2347.6,46.95399,2.791,0.82,21.5,4
1445.1,2322.2,3.97700,1.927,0.87,-57.0,4
975.3,2318.0,2.28058,1.999,0.79,0.4,4
93.3,2329.8,16.48327,4.239,0.72,-2.2,4
772.0,2318.8,1.59964,1.760,0.49,38.3,4
98.5,2328.5,9.60532,3.168,0.79,-19.3,4
1465.2,2324.7,5.16257,1.982,0.85,39.7,4
2018.5,2336.9,37.58240,1.669,0.91,42.7,4
3188.1,2335.6,15.13977,3.390,0.89,28.7,4
2860.7,2343.7,46.04154,1.822,0.98,-17.6,4
1348.3,2321.3,1.43911,1.363,0.62,73.4,4
1418.8,2340.8,13.35997,4.242,0.48,23.1,4
1170.4,2324.5,2.62386,1.493,0.73,34.0,4
209.4,2330.6,5.07320,2.270,0.61,-28.4,4
1633.3,2325.5,2.80649,1.494,0.93,-45.4,4
1414.1,2333.3,6.46620,2.851,0.61,53.8,4
1880.2,2326.8,2.28283,1.776,0.52,32.4,4
274.9,2336.4,8.89309,2.695,0.74,-25.7,4
120.7,2336.5,6.12341,2.643,0.89,61.3,4
