x,y,luminosity_counts,hlr_pixel,q,theta,n
1794.5,2226.8,1.32851,1.536,0.47,80.4,4
1702.1,2226.6,1.53606,1.673,0.92,-36.0,4
30.4,2265.8,63.51456,4.752,0.95,69.5,4
2866.7,2228.5,1.31159,1.652,0.50,89.6,4
2564.2,2229.7,3.73981,2.632,0.57,-29.1,4
116.9,2249.5,20.03294,2.728,0.85,-33.7,4
3433.5,2254.4,32.49609,5.004,0.78,-62.9,4
3943.2,2244.9,11.24618,3.148,0.86,-62.9,4
686.8,2240.5,5.83409,3.142,0.52,41.9,4
3884.9,2231.9,1.89962,1.920,0.77,-44.0,4
2303.0,2236.8,4.68593,2.607,0.86,7.2,4
192.4,2246.3,4.28953,2.529,0.89,85.7,4
3822.3,2244.6,6.65398,2.902,0.78,-20.6,4
2348.6,2252.8,7.89245,3.223,0.70,-75.2,4
3170.4,2255.4,18.45552,3.191,0.90,40.4,4
1517.6,2240.2,1.19779,1.319,0.60,-69.6,4
4062.7,2256.2,12.29594,2.895,0.91,-43.7,4
3230.8,2253.2,20.81222,8.129,0.74,-26.4,4
1198.2,2251.8,9.65655,3.783,0.60,-0.4,4
1775.1,2256.9,17.50711,4.228,0.72,34.3,4
1896.3,2252.4,6.01221,2.409,0.60,2.8,4
803.0,2245.9,6.42535,4.259,0.25,-22.5,4
3822.9,2257.9,7.17420,2.972,0.67,-79.5,4
1707.8,2247.7,2.77435,2.017,0.62,74.5,4
1923.7,2268.8,18.02767,4.074,0.77,-49.4,4
48.2,2251.8,6.16909,3.765,0.65,-2.0,4
1205.2,2251.9,4.42408,2.647,0.77,-50.4,4
613.8,2254.2,5.61534,2.916,0.69,23.2,4
74.1,2257.1,7.71293,2.615,0.74,-14.0,4
1733.1,2275.9,13.58948,4.196,0.52,60.8,4
488.8,2245.4,1.17188,1.423,0.60,-19.0,4
3931.0,2258.3,4.51609,2.388,0.82,-38.6,4
3680.5,2260.7,6.42939,2.685,0.92,-62.3,4
1228.6,2268.7,18.99418,4.159,0.75,-38.5,4
1810.0,2250.5,2.00052,2.187,0.62,-1.7,4
1323.5,2255.5,1.28574,1.783,0.33,46.3,4
651.1,2269.7,8.22329,2.844,0.90,-55.8,4
412.6,2253.8,2.59153,2.056,0.73,14.3,4
93.0,2259.6,4.53456,2.438,0.79,18.5,4
2766.7,2288.9,39.85156,3.797,0.94,80.9,4
1441.4,2277.5,10.74097,4.177,0.88,-74.6,4
811.7,2280.7,33.85738,3.639,0.97,24.6,4
2125.2,2277.1,16.16578,2.916,0.83,69.2,4
1631.5,2298.1,76.45525,4.630,0.90,-20.1,4
1946.7,2282.0,19.10106,3.789,0.67,49.0,4
1354.6,2256.9,1.67014,1.929,0.51,-33.0,4
1427.3,2287.1,20.79230,5.807,0.44,-38.3,4
1394.2,2268.4,4.20057,2.878,0.68,-39.0,4
2023.7,2281.7,17.99765,3.325,0.89,33.5,4
1508.6,2280.3,5.81007,3.655,0.47,83.4,4
2778.4,2279.6,20.74434,3.921,0.90,-31.1,4
1033.5,2271.0,2.87174,2.313,0.92,-71.1,4
1815.3,2263.7,2.79012,2.904,0.40,45.1,4
1441.7,2266.7,4.31743,2.923,0.68,7.2,4
2930.2,2288.7,44.93597,3.448,0.84,-17.2,4
757.4,2276.7,8.69934,2.241,0.87,42.6,4
3776.3,2274.1,5.57545,2.770,0.68,76.9,4
2868.1,2270.2,2.95287,2.306,0.62,79.7,4
145.1,2277.8,7.37758,3.206,0.78,49.9,4
1561.6,2298.6,35.08948,3.055,0.96,19.9,4
426.0,2281.1,12.29721,3.295,0.77,-63.6,4
150.2,2298.1,25.61512,3.641,0.62,53.6,4
610.0,2269.4,2.97204,2.321,0.78,-25.3,4
500.2,2281.7,12.24127,2.541,0.94,-18.0,4
1208.0,2268.8,4.33302,3.865,0.61,-29.2,4
2658.2,2287.0,29.28632,10.876,0.66,75.8,4
439.8,2290.8,11.96179,5.681,0.42,36.4,4
916.5,2277.7,7.45509,3.792,0.87,62.3,4
2714.8,2288.8,22.57492,6.634,0.93,51.8,4
1804.0,2278.9,2.82391,2.073,0.65,-81.6,4
3796.3,2314.2,63.66178,5.128,0.75,54.1,4
2013.7,2286.6,13.12294,3.687,0.80,9.0,4
2948.0,2275.0,2.34031,2.706,0.97,-0.1,4
2862.6,2285.3,4.17097,2.621,0.57,-87.3,4
235.9,2291.3,9.42440,3.340,0.84,53.3,4
2063.0,2291.6,9.22874,3.617,0.60,-19.0,4
2137.2,2285.3,5.09975,2.612,0.71,-50.2,4
1325.9,2292.6,8.54615,3.108,0.90,79.8,4
1551.6,2277.8,3.14515,3.098,0.61,70.2,4
2149.9,2286.6,3.74849,2.322,0.78,45.0,4
516.8,2290.7,5.50495,3.343,0.73,76.8,4
1735.0,2301.2,16.60621,4.193,0.77,-2.8,4
3256.1,2293.6,25.32580,9.055,0.54,-20.9,4
4067.3,2288.5,5.06660,2.778,0.66,-13.4,4
1545.2,2290.9,11.77016,4.312,0.82,-1.2,4
967.8,2298.8,12.25833,3.788,0.87,37.1,4
1422.0,2298.2,7.33077,4.101,0.72,-38.2,4
76.5,2295.7,6.75874,2.708,0.74,-60.5,4
3887.2,2296.7,12.35232,3.216,0.91,39.5,4
1568.1,2284.8,2.29581,1.978,0.57,6.3,4
1642.0,2300.3,18.49331,4.036,0.93,-31.6,4
1065.4,2292.6,5.34239,2.616,0.85,-61.3,4
253.7,2293.8,3.89740,2.366,0.76,-6.3,4
1552.0,2315.4,14.28092,4.194,0.69,-73.5,4
3923.0,2293.6,2.97866,2.179,0.62,-12.6,4
46.1,2303.2,6.71722,3.682,0.59,-68.8,4
1804.9,2302.3,7.69048,3.082,0.54,-12.9,4
444.2,2298.5,8.87351,5.843,0.75,-15.9,4
1086.0,2315.2,9.89376,3.436,0.67,88.3,4
1133.5,2313.6,8.44432,2.991,0.72,72.0,4
2794.6,2303.4,5.34064,2.796,0.65,-4.3,4
2469.6,2302.0,5.54614,2.423,0.81,11.8,4
489.1,2315.3,18.83959,4.321,0.67,-18.3,4
221.3,2308.7,4.99293,2.407,0.92,41.8,4
8.1,2306.9,3.08986,1.837,0.78,88.0,4
2976.5,2307.1,3.75933,2.741,0.43,25.8,4
1732.2,2306.8,12.05143,6.769,0.25,8.4,4
1062.7,2316.8,8.63383,3.092,0.90,37.5,4
1242.5,2302.7,1.74309,1.832,0.37,18.8,4
3715.8,2314.4,7.11341,3.296,0.83,64.3,4
2456.6,2318.4,11.50551,3.669,0.90,-19.1,4
1011.9,2315.1,5.67086,2.743,0.89,60.4,4
2465.8,2321.8,15.73013,3.148,0.80,39.1,4
39.2,2346.0,19.65753,7.416,0.70,30.8,4
1038.7,2317.2,4.01528,2.192,0.66,-73.8,4
2644.3,2317.8,5.27048,3.088,0.60,43.0,4
1429.1,2331.7,9.17320,3.149,0.66,68.0,4
1705.4,2334.4,20.68924,3.645,0.88,-25.5,4
2241.4,2322.4,8.07901,3.059,0.85,-6.4,4
2540.6,2325.2,7.58058,4.004,0.92,84.4,4
3172.5,2320.9,2.22977,1.798,0.69,-64.3,4
3633.2,2327.0,9.35883,3.451,0.89,-4.3,4
1658.2,2321.8,4.47492,2.878,0.50,25.0,4
1046.2,2325.4,2.58295,2.223,0.62,-40.5,4
3616.3,2329.8,8.66400,4.407,0.59,23.6,4
2430.1,2340.3,28.82528,4.290,0.59,-17.2,4
2739.6,2323.4,3.07374,2.328,0.83,74.7,4
2138.5,2341.7,14.14617,3.997,0.49,29.8,4
665.4,2342.9,19.00382,3.480,0.84,-20.9,4
2950.7,2342.8,8.31521,3.598,0.91,-56.4,4
3570.4,2335.9,6.05073,3.376,0.62,-66.3,4
1671.8,2320.6,1.87878,1.984,0.61,18.2,4
1023.7,2361.8,66.40001,3.593,0.92,57.8,4
2549.7,2333.6,6.60069,3.168,0.69,85.7,4
870.3,2342.6,15.74293,3.077,0.94,-72.0,4
1090.5,2334.9,10.91015,3.398,0.64,-5.2,4
3587.4,2336.2,8.63982,4.637,0.43,39.2,4
785.0,2356.3,60.42660,4.173,0.63,-20.8,4
75.8,2337.4,8.46542,3.559,0.80,10.1,4
1108.9,2339.8,10.09000,3.233,0.77,27.2,4
53.8,2330.5,4.51387,2.734,0.68,-32.5,4
1946.2,2339.3,5.18504,2.777,0.79,89.9,4
219.6,2336.1,6.36973,4.140,0.48,80.8,4
3325.5,2334.2,5.30047,2.725,0.78,18.9,4
2718.0,2334.6,3.50641,2.444,0.71,-63.9,4
485.9,2348.3,9.03585,3.410,0.93,64.0,4
3820.4,2337.9,2.09084,1.885,0.49,-65.4,4
3863.3,2355.1,28.04219,4.910,0.82,-25.3,4
1176.4,2333.7,3.26052,2.150,0.74,40.9,4
4191.9,2345.5,11.88932,4.077,0.72,48.1,4
1682.0,2347.1,9.62833,4.056,0.83,-45.4,4
226.4,2345.8,8.31424,2.742,0.84,-12.8,4
1471.7,2349.0,10.66066,3.442,0.83,-63.7,4
3447.4,2342.6,4.28136,2.866,0.83,70.1,4
3114.5,2342.8,3.32321,2.637,0.48,-58.9,4
3662.6,2347.5,8.03381,3.710,0.68,42.6,4
4180.4,2350.5,10.61868,3.860,0.88,-9.4,4
1563.9,2342.8,2.50729,2.296,0.49,-81.2,4
3965.2,2346.1,4.36589,3.059,0.81,81.9,4
2244.1,2339.2,2.48122,2.036,0.67,5.8,4
2302.3,2347.5,6.27326,3.424,0.51,14.5,4
1817.7,2348.9,3.96378,2.324,0.87,-88.7,4
277.7,2347.6,6.44065,3.914,0.65,28.2,4
3822.4,2359.3,19.90414,5.592,0.94,-82.0,4
3013.2,2348.1,3.29571,2.844,0.55,38.2,4
2432.9,2363.0,20.33335,4.205,0.78,-25.3,4
1763.9,2350.0,8.61648,3.279,0.72,-23.3,4
3034.7,2371.8,18.61870,4.556,0.69,-15.3,4
2162.8,2359.5,5.76102,3.944,0.66,51.1,4
2660.3,2346.1,2.95128,2.432,0.51,-25.2,4
1774.9,2392.0,39.46489,3.761,0.70,-62.8,4
1299.6,2368.3,6.90462,3.629,0.57,-84.9,4
848.9,2362.9,10.68587,4.121,0.63,-14.1,4
1202.0,2364.5,10.13729,3.901,0.72,-29.5,4
3789.0,2378.7,41.33581,5.970,0.91,-28.8,4
42.6,2355.3,3.13424,2.284,0.56,66.7,4
3445.5,2357.4,4.02977,2.673,0.72,-87.7,4
270.8,2383.6,52.73682,4.192,0.64,-48.6,4
3776.6,2353.4,2.60279,2.288,0.70,-87.4,4
1516.0,2359.8,4.87358,2.901,0.60,-2.8,4
1798.8,2370.6,14.97887,4.151,0.82,-39.2,4
2724.0,2354.0,2.10363,2.098,0.60,-44.4,4
551.3,2368.2,2.86484,2.796,0.48,21.9,4
2348.0,2371.7,9.67700,5.074,0.81,75.8,4
1571.1,2369.8,6.92692,3.446,0.52,64.8,4
1083.5,2389.3,54.69635,3.649,0.98,33.1,4
1470.6,2359.9,3.23637,2.330,0.63,21.0,4
3705.0,2359.5,3.26498,2.580,0.90,-44.6,4
304.6,2380.0,17.05203,3.172,0.84,-17.2,4
2789.3,2390.7,31.76891,3.370,0.95,-52.3,4
77.0,2366.7,3.98054,3.859,0.74,59.4,4
3945.3,2361.9,1.71788,1.815,0.66,57.8,4
501.5,2368.0,3.82357,2.619,0.61,-66.0,4
1530.4,2365.3,1.37716,1.413,0.49,-82.9,4
1045.8,2396.0,24.18277,4.864,0.74,-82.2,4
3626.7,2373.8,6.05189,2.709,0.95,-69.8,4
2220.2,2382.1,14.49733,3.085,0.96,39.4,4
362.8,2374.6,2.68249,2.452,0.84,37.5,4
922.4,2372.3,3.96234,3.010,0.50,-78.6,4
3161.9,2376.9,6.00771,2.753,0.69,-47.9,4
169.2,2378.8,4.45646,2.680,0.50,-46.9,4
1490.3,2392.7,19.87046,6.011,0.65,9.6,4
2923.6,2368.8,1.82993,2.156,0.59,71.0,4
1453.0,2388.9,16.34577,4.427,0.66,-8.4,4
4023.5,2375.7,1.39263,1.562,0.61,-52.3,4
3907.6,2389.2,27.22352,7.657,0.70,10.8,4
503.5,2381.2,6.72587,2.858,0.91,57.5,4
251.4,2376.2,1.49057,1.794,0.57,71.0,4
932.9,2391.6,14.32640,3.863,0.56,23.8,4
2312.6,2377.0,1.48229,1.790,0.25,40.7,4
1918.9,2393.5,6.81469,2.707,0.72,89.3,4
87.3,2375.6,1.07757,1.276,0.59,-17.4,4
795.3,2407.4,20.79911,4.696,0.47,-51.6,4
382.6,2392.3,7.42905,3.311,0.67,-41.3,4
3143.7,2381.4,3.22110,2.394,0.60,-32.9,4
4040.7,2386.7,6.27812,3.914,0.69,67.1,4
1212.7,2394.0,3.49240,2.847,0.31,-42.2,4
521.1,2382.6,4.69503,3.612,0.43,17.4,4
1465.5,2386.5,3.43634,2.459,0.82,-77.9,4
1730.0,2399.0,5.29559,2.456,0.73,-59.2,4
1357.5,2390.8,2.94761,2.360,0.40,-24.9,4
2831.2,2399.7,7.47160,2.433,0.84,-71.2,4
597.9,2391.9,5.42013,3.797,0.47,-43.9,4
4001.8,2393.3,2.21059,2.185,0.55,66.4,4
3296.3,2405.4,13.35099,5.717,0.76,-64.8,4
3204.7,2400.4,6.76460,3.106,0.74,-69.2,4
2088.4,2406.1,9.48254,4.261,0.70,49.1,4
1862.5,2397.0,3.52703,2.361,0.59,15.1,4
2385.3,2392.7,1.79961,1.885,0.68,6.2,4
1326.0,2397.6,3.91471,2.012,0.82,87.3,4
3364.5,2431.8,30.89490,5.556,0.77,-45.9,4
2169.1,2408.7,7.95977,3.105,0.69,85.1,4
1509.4,2395.8,2.08906,2.313,0.60,-69.7,4
2729.4,2406.7,3.94566,2.472,0.81,89.4,4
1750.3,2405.4,4.18297,2.032,0.86,-87.7,4
3007.6,2418.0,10.71131,3.326,0.87,-85.8,4
2065.5,2401.5,3.43136,3.016,0.42,55.9,4
521.1,2414.9,18.49907,4.241,0.67,51.5,4
3218.4,2408.3,5.25808,2.738,0.78,-57.0,4
3925.6,2411.4,12.75755,6.100,0.73,-62.1,4
813.9,2407.0,5.78663,3.430,0.76,-86.4,4
125.5,2401.3,2.15364,1.857,0.60,66.5,4
4065.3,2419.3,9.71287,3.477,0.66,-74.6,4
60.4,2431.6,19.07914,5.107,0.71,20.9,4
2626.8,2412.8,12.20406,3.844,0.64,-5.4,4
233.8,2421.0,17.81848,3.727,0.90,16.8,4
1685.0,2399.5,1.14871,1.320,0.62,-3.8,4
4131.6,2410.5,5.77924,3.140,0.80,-28.9,4
3645.1,2407.8,3.44030,2.645,0.62,-80.4,4
2442.8,2409.0,5.67628,3.214,0.84,41.3,4
1592.8,2408.6,1.75249,1.799,0.56,72.1,4
1643.9,2429.7,26.97477,3.013,0.93,-36.1,4
1916.7,2414.4,1.98448,1.852,0.43,-55.7,4
2316.4,2412.2,3.21320,2.058,0.75,-55.2,4
2602.1,2412.6,3.14580,2.443,0.77,-65.9,4
2597.7,2415.8,5.04638,3.986,0.54,-46.0,4
3305.3,2415.5,7.53316,4.069,0.50,-0.7,4
315.5,2412.4,2.72211,2.217,0.51,23.1,4
2485.7,2419.9,5.42576,2.631,0.79,43.0,4
1530.8,2411.3,1.74218,2.054,0.85,69.7,4
2751.6,2442.7,29.53943,3.712,0.92,69.6,4
1372.5,2462.5,37.34025,5.997,0.67,82.1,4
2191.3,2416.9,4.37942,2.672,0.74,-17.9,4
2559.6,2417.7,3.12134,2.264,0.75,-32.8,4
1553.4,2422.7,5.84974,2.894,0.84,32.5,4
3237.9,2416.5,3.09313,2.506,0.68,-73.7,4
4041.8,2426.2,4.08890,2.954,0.35,-69.4,4
3372.5,2437.0,15.47797,3.974,0.67,-50.3,4
620.7,2427.1,8.74637,3.045,0.82,44.8,4
1687.6,2414.8,0.80724,0.994,0.62,70.8,4
1745.4,2423.4,4.24182,2.508,0.88,32.2,4
658.1,2416.1,1.76292,1.608,0.77,-48.7,4
2144.1,2438.1,16.72930,4.112,0.82,-56.6,4
2707.7,2423.6,6.16810,3.564,0.57,-6.7,4
3420.9,2426.6,6.43572,2.845,0.95,-55.2,4
2675.2,2417.1,2.55640,2.371,0.78,-47.2,4
354.4,2438.2,22.53750,2.473,0.96,-56.8,4
1887.0,2440.6,17.33935,3.453,0.91,-86.2,4
3323.8,2467.3,67.12527,5.526,0.76,-77.3,4
1839.8,2416.4,1.09892,1.211,0.60,-19.8,4
538.1,2423.8,2.64540,2.115,0.63,10.5,4
4174.4,2432.1,6.93648,2.886,0.92,86.7,4
3660.2,2448.0,14.09030,4.955,0.83,-82.4,4
3405.2,2426.9,5.61751,3.650,0.85,-70.5,4
649.4,2437.9,4.69961,2.607,0.78,2.6,4
1709.9,2437.8,3.69648,2.708,0.60,-72.0,4
3309.6,2449.9,27.98612,4.277,0.82,-42.3,4
5.3,2467.1,45.31257,3.729,0.71,74.4,4
9.1,2439.8,5.61171,2.010,0.71,-72.9,4
390.6,2427.2,2.59945,2.425,0.60,-71.4,4
2425.5,2430.5,2.62623,2.666,0.42,71.1,4
734.4,2442.8,8.05858,4.670,0.28,-35.5,4
1021.8,2430.3,2.32281,2.258,0.68,33.5,4
1063.4,2430.7,2.06401,2.596,0.63,65.1,4
1997.9,2449.5,10.88218,3.394,0.81,81.2,4
3289.4,2457.4,29.78120,2.889,0.98,81.9,4
1588.2,2430.6,1.08521,1.387,0.57,-17.8,4
2721.9,2448.1,12.10862,4.856,0.58,43.7,4
617.9,2438.8,6.74741,3.371,0.93,36.7,4
793.7,2434.0,3.10772,2.461,0.73,24.1,4
1459.0,2442.5,4.85265,2.756,0.68,26.3,4
724.7,2445.4,11.52804,6.244,0.25,33.0,4
2836.0,2458.9,13.53545,4.748,0.54,-77.4,4
3484.5,2438.3,2.74378,2.491,0.74,3.9,4
1482.8,2459.4,16.33059,2.993,0.93,85.9,4
3458.0,2446.4,6.71526,3.623,0.90,-14.4,4
546.0,2442.0,2.59099,2.486,0.36,50.2,4
3114.0,2441.3,3.69347,3.092,0.63,-54.3,4
1677.3,2463.6,8.95098,3.815,0.60,86.2,4
152.3,2456.4,6.06699,2.817,0.71,89.2,4
1311.5,2443.6,2.66571,2.767,0.77,71.5,4
1331.7,2446.6,1.94373,2.190,0.39,-69.4,4
2502.8,2444.2,3.26173,2.424,0.74,-2.8,4
548.9,2463.6,8.08235,3.081,0.58,50.1,4
2677.2,2455.3,7.75169,2.905,0.82,47.4,4
1768.5,2472.4,25.47352,4.934,0.79,-37.3,4
725.0,2450.3,10.40655,5.406,0.49,42.0,4
2187.9,2456.0,5.85458,2.651,0.79,-59.9,4
2512.3,2452.4,4.81150,2.898,0.69,35.8,4
901.6,2454.9,1.83848,1.909,0.30,-83.8,4
3016.1,2472.6,17.41615,3.760,0.67,65.1,4
3490.4,2507.4,11.46634,3.069,0.91,-28.1,4
4024.6,2463.2,8.33349,3.185,0.71,-46.1,4
256.8,2453.6,3.68447,2.814,0.69,4.5,4
1499.8,2450.4,1.05392,1.187,0.57,-19.9,4
1392.2,2481.2,42.20072,3.291,0.87,-54.3,4
698.1,2464.8,6.41641,3.009,0.82,-22.4,4
523.0,2471.8,14.91586,4.304,0.65,-8.0,4
1218.4,2479.8,17.08885,3.820,0.59,-54.6,4
1345.3,2471.3,14.45670,3.788,0.61,17.6,4
2202.7,2472.7,6.75182,3.131,0.75,86.6,4
3417.6,2505.7,51.81257,4.916,0.64,87.1,4
1169.5,2462.5,2.72809,2.864,0.57,46.7,4
2868.2,2503.3,49.48467,6.135,0.77,-50.2,4
3716.1,2463.2,2.82497,2.242,0.70,-56.5,4
3427.1,2484.0,16.59294,4.217,0.83,-76.0,4
1428.2,2468.2,2.19070,2.127,0.44,-53.5,4
3748.7,2495.9,68.94173,5.029,0.51,-17.6,4
3640.5,2467.8,5.59060,4.734,0.56,-84.7,4
1595.5,2463.1,3.53729,3.158,0.59,-45.9,4
4198.2,2501.4,46.71119,2.877,0.54,-88.0,4
3665.6,2466.2,1.23374,1.429,0.61,-70.6,4
1391.1,2497.2,30.41087,3.603,0.86,-77.2,4
1445.7,2472.0,3.68296,3.035,0.68,-38.1,4
1972.5,2479.3,4.42305,2.690,0.69,-78.4,4
188.5,2470.5,2.92203,2.949,0.92,42.4,4
549.0,2478.3,10.14437,3.196,0.68,1.3,4
184.4,2473.4,3.13399,2.235,0.34,-8.8,4
625.2,2476.4,3.72147,2.829,0.54,89.7,4
3756.6,2472.6,2.43730,2.030,0.53,78.5,4
2147.3,2480.2,6.84836,2.606,0.88,-16.8,4
1824.6,2486.4,8.46594,2.790,0.77,78.0,4
2477.8,2495.2,25.58339,3.002,0.94,71.7,4
689.8,2476.6,4.41009,3.078,0.65,29.3,4
358.7,2485.0,2.91437,2.338,0.49,46.1,4
1038.8,2485.2,3.89207,2.316,0.80,78.0,4
3804.3,2490.2,5.76697,2.359,0.93,-71.5,4
391.5,2491.0,7.32712,3.025,0.68,-22.8,4
2523.0,2481.0,1.80459,1.914,0.58,44.6,4
3335.0,2486.1,3.81964,2.601,0.70,-39.8,4
578.7,2485.3,3.95817,2.766,0.53,27.3,4
1287.9,2498.8,7.20000,3.103,0.77,-41.8,4
2042.3,2486.3,4.18756,2.924,0.85,45.7,4
2194.5,2489.0,2.42264,2.429,0.51,-74.5,4
749.5,2491.3,6.08259,3.309,0.68,-26.0,4
455.9,2494.3,7.96135,4.652,0.74,-65.9,4
2973.4,2489.6,2.74444,2.740,0.45,80.8,4
3630.6,2500.0,16.50164,7.208,0.97,-71.0,4
449.5,2503.0,9.53961,3.473,0.79,85.0,4
3020.8,2499.8,6.94321,2.706,0.98,14.1,4
557.4,2493.3,1.49712,1.608,0.46,-79.8,4
3913.6,2509.7,16.18007,3.360,0.93,16.0,4
3541.0,2504.3,6.62058,4.072,0.53,-79.8,4
2930.4,2493.2,3.41375,3.393,0.54,31.4,4
1213.0,2498.9,3.33332,2.870,0.41,64.5,4
390.5,2510.4,3.67823,2.950,0.34,-88.4,4
4151.9,2507.3,6.74225,2.347,0.82,-15.5,4
2330.7,2501.9,3.54516,2.228,0.68,-39.0,4
1547.5,2497.8,1.67763,1.878,0.67,-15.6,4
3970.1,2502.7,3.26051,2.308,0.91,-64.9,4
2181.0,2500.6,3.25337,2.709,0.64,18.7,4
987.2,2503.9,6.23653,3.769,0.45,-15.9,4
2412.6,2504.5,3.26748,2.453,0.57,10.2,4
394.7,2509.0,3.65929,2.834,0.50,-81.0,4
1525.4,2522.5,12.86522,4.725,0.73,79.0,4
428.7,2505.4,2.61903,2.493,0.53,-78.4,4
4023.1,2520.5,16.09904,3.958,0.78,-2.9,4
4030.6,2508.6,4.60866,3.261,0.64,-15.4,4
2795.1,2504.8,3.01349,2.284,0.56,6.3,4
3810.7,2514.9,5.79334,2.277,0.84,-75.1,4
3152.2,2507.1,1.95207,2.173,0.47,35.5,4
829.1,2507.2,2.43522,2.192,0.79,-44.9,4
4.0,2513.3,3.26242,2.347,0.55,33.4,4
3503.4,2512.7,5.71021,3.209,0.82,-35.0,4
2980.5,2516.6,3.69725,2.809,0.69,-78.5,4
2767.6,2511.6,5.68096,4.259,0.51,31.2,4
2778.5,2512.3,4.89212,3.518,0.40,-20.3,4
1746.0,2507.6,1.14607,1.325,0.62,3.1,4
3111.5,2515.9,4.39957,2.919,0.84,12.3,4
3081.3,2516.5,4.00584,2.901,0.67,-41.5,4
133.7,2520.5,7.76932,4.287,0.37,9.1,4
669.5,2517.5,1.77619,1.706,0.47,-89.5,4
1418.7,2525.9,4.49879,2.882,0.51,1.2,4
45.3,2516.1,3.59464,2.465,0.63,10.0,4
3865.6,2517.1,1.47502,1.648,0.58,-70.9,4
594.4,2519.4,3.60139,2.673,0.72,4.5,4
3915.4,2527.8,6.37822,3.032,0.66,-22.3,4
3529.6,2528.5,4.91834,2.945,0.67,65.0,4
4175.9,2524.1,3.52485,2.024,0.69,50.4,4
1863.4,2542.2,16.07248,3.298,0.87,65.7,4
2658.8,2569.4,31.10020,5.823,0.73,40.6,4
3330.5,2532.3,6.10937,3.052,0.64,44.6,4
3759.7,2531.6,10.62988,3.944,0.77,-14.8,4
1039.1,2547.8,61.98973,3.562,0.65,25.6,4
3548.6,2543.8,24.07377,3.313,0.85,-36.4,4
3891.2,2520.4,1.23533,1.440,0.59,20.2,4
20.8,2553.2,14.18932,3.436,0.66,-66.4,4
1448.4,2533.6,1.18565,1.620,0.30,69.1,4
935.0,2534.7,3.44870,2.489,0.59,22.2,4
2437.6,2555.6,37.58690,3.160,0.98,30.6,4
1907.2,2548.9,13.68497,3.039,0.86,-41.5,4
3620.7,2546.2,20.39547,8.263,0.88,13.3,4
4027.8,2539.4,5.45209,4.419,0.54,-51.9,4
3491.5,2542.0,4.59077,2.986,0.80,-32.2,4
1498.5,2608.1,9.86303,3.482,0.74,-39.9,4
177.1,2543.7,4.54399,2.908,0.55,0.6,4
3191.8,2535.2,2.27055,2.176,0.69,31.2,4
529.1,2535.2,2.42154,2.266,0.58,5.0,4
2564.5,2538.5,3.13329,2.420,0.98,-72.5,4
515.6,2537.2,2.05916,2.648,0.59,-71.3,4
36.0,2545.5,7.56380,4.152,0.86,14.1,4
3777.5,2545.0,3.96807,2.821,0.70,73.6,4
2157.6,2555.8,8.06643,3.403,0.74,-37.9,4
3063.9,2543.7,2.27631,2.009,0.74,-71.0,4
641.3,2546.1,2.81077,2.006,0.68,72.7,4
4170.7,2557.2,9.03755,2.569,0.86,-80.6,4
2088.3,2577.4,56.07318,4.362,0.88,85.5,4
924.0,2580.9,73.98317,3.328,0.80,-64.9,4
1369.1,2555.5,2.09892,2.152,0.62,0.8,4
3480.1,2554.7,3.23946,2.675,0.48,56.2,4
3021.7,2550.3,5.00481,2.841,0.80,8.2,4
1076.1,2549.4,2.66644,2.426,0.51,-55.7,4
3066.0,2551.8,5.63353,3.747,0.79,-41.2,4
2261.7,2566.2,14.73500,3.405,0.74,41.2,4
3038.6,2554.5,3.91757,2.346,0.91,-22.5,4
2308.7,2568.9,18.51606,5.205,0.91,-9.1,4
1923.2,2549.4,1.21023,1.314,0.59,19.5,4
4181.0,2555.8,2.40889,2.266,0.78,85.3,4
2206.4,2566.3,7.26683,3.071,0.74,53.3,4
4026.2,2563.6,6.63867,4.935,0.76,43.0,4
974.9,2598.7,16.04347,4.733,0.63,47.3,4
1551.8,2566.7,6.58863,3.639,0.63,-4.5,4
106.5,2568.7,6.84468,3.363,0.61,29.0,4
4034.4,2565.3,4.12809,3.473,0.22,-52.2,4
3993.2,2581.4,18.90812,3.107,0.79,-44.4,4
3143.4,2567.3,5.24995,2.604,0.65,63.7,4
1135.0,2570.8,6.73975,2.988,0.68,-52.1,4
2660.7,2578.7,12.45714,3.997,0.75,-65.7,4
2963.0,2566.6,4.68488,3.718,0.51,37.3,4
411.7,2577.4,9.10151,3.053,0.81,22.7,4
2037.1,2572.8,6.41871,3.527,0.62,62.1,4
4050.6,2586.1,13.74438,3.437,0.88,64.5,4
3059.2,2568.6,1.97352,2.224,0.40,31.9,4
2305.4,2574.2,5.83108,2.740,0.97,84.8,4
2951.2,2574.9,5.45628,3.346,0.95,-56.0,4
4026.3,2575.6,3.94122,3.314,0.30,7.9,4
3229.1,2593.1,36.12572,2.542,0.95,-84.8,4
994.4,2584.1,17.42789,3.592,0.78,15.4,4
1468.8,2568.4,0.81542,1.170,0.58,-17.7,4
850.7,2582.3,11.09027,4.809,0.78,-38.3,4
2093.8,2593.9,15.27072,3.632,0.80,-46.1,4
706.6,2582.8,8.28362,3.076,0.83,58.6,4
2998.6,2597.6,22.96040,3.155,0.91,-79.6,4
1719.9,2593.5,15.65225,3.233,0.83,8.6,4
3380.8,2594.0,7.49304,3.407,0.72,-45.2,4
2481.8,2585.0,4.68780,3.302,0.71,-50.0,4
1677.6,2582.2,2.94201,3.407,0.39,-54.9,4
